File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Brian_m49_BB2015	T	End	t		1336.461	1336.55	THOUGHT	1336.281	1336.55	AO	1336.36	1336.461	AH	1336.55	1336.58	1.581	4.428		
Brian_m49_BB2015	T	End	t		1336.78	1336.89	ABOUT	1336.55	1336.89	AW	1336.61	1336.78	IH	1336.89	1336.95	1.05	7.619		
Brian_m49_BB2015	T	End	g		1336.95	1337.01	IT	1336.89	1337.01	IH	1336.89	1336.95	AE	1337.01	1337.04	1.16	6.897		
Brian_m49_BB2015	T	End	g		1344.111	1344.172	THAT	1343.911	1344.172	AE	1343.992	1344.111	AH	1344.172	1344.202	1.131	7.073		
Brian_m49_BB2015	T	End	0		1349.345	1349.375	BUT	1349.255	1349.375	AH	1349.314	1349.345	AY	1349.375	1349.425	1.181	6.774		
Brian_m49_BB2015	T	End	0		1377.831	1377.861	QUITE	1377.741	1377.861	AY	1377.801	1377.831	IH	1377.861	1377.89	1.019	9.814		
Brian_m49_BB2015	T	End	t		1466.685	1466.784	ABOUT	1466.485	1466.784	AW	1466.565	1466.685	IH	1466.784	1466.834	1.275	4.706		
Brian_m49_BB2015	T	End	g		1492.431	1492.471	BUT	1492.271	1492.471	AH	1492.311	1492.431	IH	1492.471	1492.501	1.963	4.075		
Brian_m49_BB2015	T	End	g		1521.716	1521.827	IT	1521.686	1521.827	AH	1521.686	1521.716	IH	1521.827	1522.007	5.387	0.928		
Brian_m49_BB2015	T	Internal	g		1536.519	1536.549	WRITTEN	1536.428	1536.608	IH	1536.468	1536.519	AH	1536.549	1536.579	1.08	8.333		
Brian_m49_BB2015	T	End	0		1543.937	1543.977	RIGHT	1543.786	1543.977	AY	1543.837	1543.937	OW	1543.977	1544.017	2.651	1.132	possibly g	
Brian_m49_BB2015	T	End	f		1550.447	1550.488	AT	1550.417	1550.488	AH	1550.417	1550.447	AH	1550.488	1550.538	1.72	5.814		
Brian_m49_BB2015	T	End	g		1575.31	1575.36	RIGHT	1575.07	1575.36	AY	1575.139	1575.31	OW	1575.36	1575.399	1.351	2.221		
Brian_m49_BB2015	T	End	g		1625.215	1625.246	NOT	1625.055	1625.246	AO	1625.096	1625.215	AH	1625.246	1625.285	1.448	4.144		
Brian_m49_BB2015	T	Internal	f		1642.705	1642.735	GOTTA	1642.655	1642.804	AA	1642.675	1642.705	AH	1642.735	1642.804	1.76	3.977		
Brian_m49_BB2015	T	End	g		1669.149	1669.269	IT	1669.109	1669.269	AH	1669.109	1669.149	AA	1669.269	1669.299	0.94	6.383		
Brian_m49_BB2015	T	Internal	t		1678.011	1678.041	AUTHORITY	1677.781	1678.121	AH	1677.981	1678.011	IY	1678.041	1678.121	1.369	7.305		
Brian_m49_BB2015	T	End	?		1692.061	1692.231	BUT	1691.79	1692.231	AH	1691.88	1692.061	AY	1692.231	1692.26	1.151	5.213	creak?	
Brian_m49_BB2015	T	End	g		1701.828	1701.878	OUT	1701.688	1701.878	AW	1701.688	1701.828	IH	1701.878	1701.979	1.559	3.849		
Brian_m49_BB2015	T	End	f		1706.653	1706.684	GOT	1706.603	1706.684	AA	1706.623	1706.653	AH	1706.684	1706.714	1.385	4.332		
Brian_m49_BB2015	T	End	g		1717.413	1717.483	BUCKET	1717.074	1717.483	AH	1717.363	1717.413	AE	1717.483	1717.543	1.6	4.375		
Brian_m49_BB2015	T	End	f		1722.998	1723.088	LIGHT	1722.819	1723.088	AY	1722.889	1722.998	AW	1723.088	1723.128	0.909	6.601		
Brian_m49_BB2015	T	End	f		1723.128	1723.158	OUT	1723.088	1723.158	AW	1723.088	1723.128	AY	1723.158	1723.218	0.951	7.361	t?	
Brian_m49_BB2015	T	End	g		1726.424	1726.464	BUCKET	1726.235	1726.464	AH	1726.394	1726.424	AH	1726.464	1726.505	1.141	7.011		
Brian_m49_BB2015	T	End	g		1728.388	1728.417	THOUGHT	1728.138	1728.417	AO	1728.227	1728.388	AY	1728.417	1728.467	1.356	5.162		
Brian_m49_BB2015	T	End	f		1732.063	1732.093	QUITE	1731.913	1732.093	AY	1732.003	1732.063	AH	1732.093	1732.123	1.864	2.146		
Brian_m49_BB2015	T	End	t		1756.925	1756.986	ABOUT	1756.746	1756.986	AW	1756.825	1756.925	AH	1756.986	1757.025	1.129	6.2		
Brian_m49_BB2015	T	End	g		1807.867	1807.937	ALRIGHT	1807.517	1807.937	AY	1807.628	1807.867	AY	1807.937	1807.997	1.08	7.407		
Brian_m49_BB2015	T	End	f		1810.222	1810.262	BUT	1810.131	1810.262	AH	1810.151	1810.222	IH	1810.262	1810.352	1.537	2.602		
Brian_m49_BB2015	T	Internal	t		1812.536	1812.636	REPUTATION	1812.306	1812.957	AH	1812.506	1812.536	EY	1812.636	1812.806	1.561	5.766		
Brian_m49_BB2015	T	End	g		1824.061	1824.151	BUT	1823.951	1824.151	AH	1823.981	1824.061	IH	1824.151	1824.201	1.82	3.297		
