File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Hermione_f34_BB2015	T	End	t		1085.807	1085.877	MEET	1085.647	1085.877	IY	1085.716	1085.807	IH	1085.877	1085.937	1.67	4.192		
Hermione_f34_BB2015	T	End	f		1112.794	1112.844	IT	1112.754	1112.844	AH	1112.754	1112.794	AH	1112.844	1112.924	1.9	2.632		
Hermione_f34_BB2015	T	Internal	g		1155.42	1155.451	GETTING	1155.281	1155.581	EH	1155.331	1155.42	IH	1155.451	1155.49	1.602	2.497		
Hermione_f34_BB2015	T	End	g		1166.824	1166.854	GET	1166.745	1166.854	EH	1166.775	1166.824	AO	1166.854	1166.884	1.591	6.285		
Hermione_f34_BB2015	T	Internal	t		1169.138	1169.209	EXCITED	1168.788	1169.258	AY	1168.978	1169.138	AH	1169.209	1169.238	1.18	7.627		
Hermione_f34_BB2015	T	End	f		1169.738	1169.788	BIT	1169.659	1169.788	IH	1169.709	1169.738	AH	1169.788	1169.828	0.575	8.696		
Hermione_f34_BB2015	T	End	f		1211.803	1211.842	IT	1211.733	1211.842	IH	1211.733	1211.803	IH	1211.842	1211.913	2.636	1.897		
Hermione_f34_BB2015	T	End	g		1212.902	1212.932	GOT	1212.803	1212.932	AA	1212.843	1212.902	EY	1212.932	1212.982	1.07	7.477		
Hermione_f34_BB2015	T	End	g		1234.183	1234.223	NOT	1233.973	1234.223	AA	1234.073	1234.183	EH	1234.223	1234.283	1.417	4.234		
Hermione_f34_BB2015	T	End	g		1236.773	1236.803	WHAT	1236.683	1236.803	AH	1236.743	1236.773	EY	1236.803	1236.833	1.32	9.091		
Hermione_f34_BB2015	T	Internal	f		1264.727	1264.767	PRETTY	1264.568	1264.837	IH	1264.687	1264.727	IY	1264.767	1264.837	1.149	4.352		
Hermione_f34_BB2015	T	End	t		1266.858	1266.958	BOUGHT	1266.538	1266.958	AO	1266.639	1266.858	IH	1266.958	1267.078	1.23	4.878		
Hermione_f34_BB2015	T	End	f		1269.76	1269.8	IT	1269.72	1269.8	AH	1269.72	1269.76	AH	1269.8	1269.83	0.689	10.16		
Hermione_f34_BB2015	T	End	f		1272.967	1272.998	GET	1272.857	1272.998	EH	1272.907	1272.967	AH	1272.998	1273.037	1.201	9.159		
Hermione_f34_BB2015	T	End	g		1273.137	1273.187	BIT	1273.037	1273.187	IH	1273.077	1273.137	AH	1273.187	1273.217	1.089	9.183		
Hermione_f34_BB2015	T	Internal	t		1283.382	1283.522	SUSTAINABILITY	1282.722	1283.552	AH	1283.352	1283.382	IY	1283.522	1283.552	1.828	6.565		
Hermione_f34_BB2015	T	Internal	f		1289.178	1289.209	PRETTY	1289.089	1289.238	IH	1289.148	1289.178	IY	1289.209	1289.238	0.869	9.206		
Hermione_f34_BB2015	T	End	g		1289.579	1289.608	THOUGHT	1289.518	1289.608	AO	1289.548	1289.579	AY	1289.608	1289.688	0.95	9.474		
Hermione_f34_BB2015	T	End	g		1297.072	1297.202	IT	1297.042	1297.202	AH	1297.042	1297.072	AE	1297.202	1297.452	2.238	3.575		
Hermione_f34_BB2015	T	End	g		1298.821	1298.851	IT	1298.78	1298.851	IH	1298.78	1298.821	IH	1298.851	1298.9	1.238	5.654		
Hermione_f34_BB2015	T	Internal	f		1299.879	1299.909	GOTTA	1299.768	1299.939	AA	1299.819	1299.879	AH	1299.909	1299.939	0.817	7.344		
Hermione_f34_BB2015	T	End	g		1300.238	1300.298	IT	1300.148	1300.298	IH	1300.148	1300.238	AH	1300.298	1300.328	1.179	9.33		
Hermione_f34_BB2015	T	End	f		1303.601	1303.641	WHAT	1303.491	1303.641	AH	1303.541	1303.601	AY	1303.641	1303.691	1.481	2.701		
Hermione_f34_BB2015	T	End	g		1305.457	1305.496	IT	1305.416	1305.496	AH	1305.416	1305.457	AE	1305.496	1305.586	1.063	6.585		
Hermione_f34_BB2015	T	End	f		1306.2	1306.23	BUT	1306.08	1306.23	AH	1306.17	1306.2	AY	1306.23	1306.26	0.852	5.869		
Hermione_f34_BB2015	T	End	g		1316.368	1316.398	GET	1316.167	1316.398	EH	1316.207	1316.368	IH	1316.398	1316.438	1.671	4.788		
Hermione_f34_BB2015	T	Internal	t		1318.554	1318.644	WRITING	1318.495	1318.715	AY	1318.525	1318.554	AH	1318.644	1318.684	1.346	4.458		
Hermione_f34_BB2015	T	End	f		1322.777	1322.826	AT	1322.746	1322.826	AH	1322.746	1322.777	IH	1322.826	1322.907	1.001	6.993		
Hermione_f34_BB2015	T	End	g		1322.907	1322.966	IT	1322.826	1322.966	IH	1322.826	1322.907	AY	1322.966	1323.027	0.88	6.818		
Hermione_f34_BB2015	T	End	g		1369.944	1369.973	NOT	1369.714	1369.973	AA	1369.784	1369.944	AH	1369.973	1370.003	1.425	4.912		
Hermione_f34_BB2015	T	End	g		1376.188	1376.218	BUT	1375.938	1376.218	AH	1375.958	1376.188	AY	1376.218	1376.278	1.971	3.551		
Hermione_f34_BB2015	T	Internal	t		1376.457	1376.618	DETECTIVE	1376.378	1377.048	AH	1376.427	1376.457	EH	1376.618	1376.697	1.562	3.841		
Hermione_f34_BB2015	T	Internal	g		1382.576	1382.606	LITTLE	1382.456	1382.667	IH	1382.546	1382.576	AH	1382.606	1382.637	1.291	8.521		
Hermione_f34_BB2015	T	End	f		1383.056	1383.087	BUT	1382.986	1383.087	AH	1383.026	1383.056	IH	1383.087	1383.117	1.39	7.194		
Hermione_f34_BB2015	T	End	g		1388.164	1388.194	BUT	1387.964	1388.194	AH	1387.984	1388.164	IH	1388.194	1388.264	1.364	2.933		
Hermione_f34_BB2015	T	End	f		1402.692	1402.722	BUT	1402.562	1402.722	AH	1402.662	1402.692	AY	1402.722	1402.752	1.587	5.041		
Hermione_f34_BB2015	T	End	g		1402.952	1402.981	NOT	1402.802	1402.981	AA	1402.872	1402.952	AH	1402.981	1403.012	1.168	7.705		
