File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
VanessaB_f45_BB2015	T	End	g		910.869	910.979	RIGHT	910.53	910.979	AY	910.6	910.869	OW	910.979	911.009	1.653	3.025		
VanessaB_f45_BB2015	T	End	g		928.818	928.948	IT	928.648	928.948	IH	928.648	928.818	IH	928.948	929.108	4.755	0.841		
VanessaB_f45_BB2015	T	End	g		978.801	978.831	IT	978.741	978.831	AH	978.741	978.801	EH	978.831	978.881	1.817	3.853		
VanessaB_f45_BB2015	T	End	g		1036.474	1036.504	IT	1036.404	1036.504	IH	1036.404	1036.474	AA	1036.504	1036.595	1.494	3.347		
VanessaB_f45_BB2015	T	Internal	t	b	835.059	835.108	EXCITED	834.829	835.238	AY	835.009	835.059	AH	835.108	835.148	2.25	2.667		
VanessaB_f45_BB2015	T	Internal	t	b	836.724	836.854	EXCITED	836.415	837.024	AY	836.604	836.724	AH	836.854	836.934	1.947	5.65		
VanessaB_f45_BB2015	T	End	t		1049.913	1050.103	LIGHT	1049.444	1050.103	AY	1049.544	1049.913	AH	1050.103	1050.143	3.061	1.96		
VanessaB_f45_BB2015	T	End	g		1090.167	1090.218	THAT	1089.927	1090.218	AE	1089.958	1090.167	AH	1090.218	1090.248	1.311	6.102		
VanessaB_f45_BB2015	T	End	g		1093.199	1093.239	AT	1093.169	1093.239	AH	1093.169	1093.199	IH	1093.239	1093.27	0.949	10.537		
VanessaB_f45_BB2015	T	Internal	t	b	637.514	637.704	EXCITING	637.194	637.844	AY	637.375	637.514	AH	637.704	637.734	3.304	1.513		
VanessaB_f45_BB2015	T	Internal	t	b	353.551	353.711	FIGHTING	353.292	353.821	AY	353.382	353.551	IH	353.711	353.751	1.149	6.092		
VanessaB_f45_BB2015	T	End	g		1105.05	1105.08	GOT	1104.849	1105.08	AA	1105.019	1105.05	AH	1105.08	1105.109	1.659	3.014		
VanessaB_f45_BB2015	T	End	g		1108.233	1108.263	OUT	1108.143	1108.263	AW	1108.143	1108.233	AH	1108.263	1108.293	1.38	6.522		
VanessaB_f45_BB2015	T	End	g		1108.364	1108.404	ABOUT	1108.263	1108.404	AW	1108.333	1108.364	AE	1108.404	1108.434	1.35	7.407		
VanessaB_f45_BB2015	T	End	d		1125.396	1125.426	BUT	1125.326	1125.426	AH	1125.366	1125.396	AH	1125.426	1125.456	1.511	3.309		
VanessaB_f45_BB2015	T	Internal	t	b	2446.979	2447.109	FIGHTING	2446.608	2447.219	AY	2446.729	2446.979	IH	2447.109	2447.159	3.107	2.575		
