File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Shannon_f18_BB2015	T	End	g		1998.081	1998.11	BUT	1998.031	1998.11	AH	1998.051	1998.081	AY	1998.11	1998.14	1.318	3.035		
Shannon_f18_BB2015	T	End	g		2005.926	2005.956	GOT	2005.735	2005.956	AA	2005.756	2005.926	AH	2005.956	2005.986	1.174	4.259		
Shannon_f18_BB2015	T	End	g		2027.595	2027.655	ABOUT	2027.385	2027.655	AW	2027.475	2027.595	IH	2027.655	2027.846	1.429	4.899		
Shannon_f18_BB2015	T	End	g		2052.789	2052.818	THAT	2052.658	2052.818	AE	2052.708	2052.789	AY	2052.818	2052.848	1.361	6.613		
Shannon_f18_BB2015	T	End	g		2073.677	2073.707	GOT	2073.538	2073.707	AA	2073.557	2073.677	AA	2073.707	2073.797	1.339	5.228		
Shannon_f18_BB2015	T	End	g		2136.856	2136.887	NOT	2136.716	2136.887	AA	2136.746	2136.856	AH	2136.887	2136.917	1.46	6.849		
Shannon_f18_BB2015	T	End	g		2137.877	2137.907	BUT	2137.767	2137.907	AH	2137.787	2137.877	AY	2137.907	2137.977	0.941	7.439		
Shannon_f18_BB2015	T	End	g		2141.19	2141.219	NIGHT	2140.99	2141.219	AY	2141.06	2141.19	AW	2141.219	2141.369	1.564	5.115		
Shannon_f18_BB2015	T	End	g		2141.369	2141.399	OUT	2141.219	2141.399	AW	2141.219	2141.369	IH	2141.399	2141.429	1.873	4.271		
Shannon_f18_BB2015	T	End	g		2143.022	2143.053	RIGHT	2142.893	2143.053	AY	2142.943	2143.022	OW	2143.053	2143.082	1.781	2.246		
Shannon_f18_BB2015	T	End	g		2151.637	2151.718	WHAT	2151.387	2151.718	AH	2151.457	2151.637	AY	2151.718	2151.777	1.119	8.043		
Shannon_f18_BB2015	T	End	g		2164.105	2164.136	QUITE	2163.855	2164.136	AY	2163.965	2164.105	AH	2164.136	2164.186	1.309	5.348		
Shannon_f18_BB2015	T	End	g		2169.251	2169.281	GET	2169.091	2169.281	EH	2169.121	2169.251	AH	2169.281	2169.312	1.089	6.428		
Shannon_f18_BB2015	T	End	g		2193.89	2193.93	THAT	2193.83	2193.93	AH	2193.859	2193.89	AY	2193.93	2193.96	1.36	5.147		
Shannon_f18_BB2015	T	End	g		2204.378	2204.408	NIGHT	2204.108	2204.408	AY	2204.168	2204.378	IH	2204.408	2204.468	1.075	4.651		
Shannon_f18_BB2015	T	End	g		2244.073	2244.102	GET	2243.923	2244.102	EH	2243.973	2244.073	EH	2244.102	2244.162	2.338	2.994		
Shannon_f18_BB2015	T	End	g		2302.701	2302.741	NIGHT	2302.451	2302.741	AY	2302.521	2302.701	AY	2302.741	2302.771	1.26	4.762		
Shannon_f18_BB2015	T	End	g		2353.372	2353.411	THAT	2353.151	2353.411	AE	2353.182	2353.372	AY	2353.411	2353.441	1.319	6.065		
Shannon_f18_BB2015	T	End	g		2356.41	2356.441	LOT	2356.28	2356.441	AA	2356.38	2356.41	AH	2356.441	2356.47	0.851	9.401		
Shannon_f18_BB2015	T	End	g		2361.77	2361.8	BUT	2361.691	2361.8	AH	2361.711	2361.77	AY	2361.8	2361.841	1.316	4.559		
Shannon_f18_BB2015	T	End	g		2368.621	2368.651	GET	2368.451	2368.651	EH	2368.521	2368.621	AA	2368.651	2368.7	1.092	5.495		
Shannon_f18_BB2015	T	End	g		2385.917	2385.957	RIGHT	2385.737	2385.957	AY	2385.777	2385.917	OW	2385.957	2385.986	4.446	0.9		
Shannon_f18_BB2015	T	End	g		2405.949	2405.988	RIGHT	2405.739	2405.988	AY	2405.769	2405.949	OW	2405.988	2406.018	2.886	1.386		
Shannon_f18_BB2015	T	End	g		2409.467	2409.497	MEET	2409.267	2409.497	IY	2409.347	2409.467	AH	2409.497	2409.547	1.14	6.14		
Shannon_f18_BB2015	T	End	g		2430.56	2430.59	OUT	2430.42	2430.59	AW	2430.42	2430.56	EH	2430.59	2430.67	1.719	4.654		
Shannon_f18_BB2015	T	End	g		2442.592	2442.622	QUITE	2442.422	2442.622	AY	2442.512	2442.592	AH	2442.622	2442.652	0.999	7.007		
Shannon_f18_BB2015	T	End	g		2442.752	2442.782	LOT	2442.652	2442.782	AA	2442.722	2442.752	AH	2442.782	2442.853	0.929	6.459		
Shannon_f18_BB2015	T	End	g		2446.713	2446.783	BUT	2446.583	2446.783	AH	2446.612	2446.713	AY	2446.783	2446.823	1.499	4.003		
Shannon_f18_BB2015	T	End	g		2463.389	2463.43	BUT	2463.3	2463.43	AH	2463.32	2463.389	AH	2463.43	2463.47	1.25	5.6		
Shannon_f18_BB2015	T	End	g		2466.606	2466.637	THAT	2466.517	2466.637	AH	2466.546	2466.606	AY	2466.637	2466.697	1.7	4.706		
Shannon_f18_BB2015	T	End	f		2478.461	2478.501	WHAT	2478.321	2478.501	AH	2478.421	2478.461	AH	2478.501	2478.541	1.379	4.351		
Shannon_f18_BB2015	T	End	g		2522.732	2522.761	THAT	2522.591	2522.761	AE	2522.671	2522.732	AY	2522.761	2522.811	1.13	5.31		
Shannon_f18_BB2015	T	End	g		2550.241	2550.271	NIGHT	2550.132	2550.271	AY	2550.172	2550.241	AW	2550.271	2550.611	1.629	2.455		
Shannon_f18_BB2015	T	End	g		2554.253	2554.283	OUT	2554.092	2554.283	AW	2554.092	2554.253	IH	2554.283	2554.312	1.37	6.569		
Shannon_f18_BB2015	T	End	g		2556.931	2556.991	BIT	2556.861	2556.991	IH	2556.891	2556.931	AH	2556.991	2557.03	0.839	7.151		
Shannon_f18_BB2015	T	Internal	g	m	1472.475	1472.505	PRETTY	1472.326	1472.536	IH	1472.446	1472.475	IY	1472.505	1472.536	1.983	5.043		
Shannon_f18_BB2015	T	End	g		2577.042	2577.082	THAT	2576.862	2577.082	AE	2576.963	2577.042	AH	2577.082	2577.112	1.373	4.37		
Shannon_f18_BB2015	T	End	g		2593.17	2593.221	IT	2593.11	2593.221	AH	2593.11	2593.17	AE	2593.221	2593.32	1.201	6.661		
Shannon_f18_BB2015	T	End	g		2595.912	2595.942	QUITE	2595.723	2595.942	AY	2595.832	2595.912	AH	2595.942	2595.973	1.244	4.823		
Shannon_f18_BB2015	T	End	g		2602.988	2603.018	NOT	2602.838	2603.018	AA	2602.869	2602.988	AE	2603.018	2603.098	1.519	5.925		
Shannon_f18_BB2015	T	End	g		2606.238	2606.268	QUITE	2606.049	2606.268	AY	2606.148	2606.238	EY	2606.268	2606.298	1.37	5.839		
Shannon_f18_BB2015	T	End	g		2616.714	2616.774	GET	2616.524	2616.774	EH	2616.565	2616.714	AH	2616.774	2616.875	1.571	4.456		
Shannon_f18_BB2015	T	End	g		2619.75	2619.78	SUITE	2619.411	2619.78	IY	2619.591	2619.75	AE	2619.78	2619.92	1.389	2.88		
Shannon_f18_BB2015	T	End	t		2624.585	2624.704	AT	2624.545	2624.704	AH	2624.545	2624.585	AO	2624.704	2624.755	2.231	1.793		
Shannon_f18_BB2015	T	Internal	t	b	1170.568	1170.659	SETTLED	1170.399	1170.909	EH	1170.508	1170.568	AH	1170.659	1170.688	1.612	5.583		
Shannon_f18_BB2015	T	End	g		2663.808	2663.838	QUITE	2663.668	2663.838	AY	2663.727	2663.808	AH	2663.838	2663.868	1.123	5.343		
