File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
TrudyC_f80_BB2015	T	Internal	t	m	543.284	543.415	SATURDAY	543.085	543.555	AE	543.215	543.284	IH	543.415	543.465	2.532	4.344		
TrudyC_f80_BB2015	T	Internal	t	m	856.909	857.009	SETTLE	856.749	857.109	EH	856.859	856.909	AH	857.009	857.039	1.46	4.795		
TrudyC_f80_BB2015	T	Internal	t	b	2230.281	2230.381	SHOUTED	2230	2230.43	AW	2230.111	2230.281	AH	2230.381	2230.41	1.348	3.709		
TrudyC_f80_BB2015	T	Internal	t	b	1559.69	1559.839	SITTING	1559.529	1559.93	IH	1559.65	1559.69	IH	1559.839	1559.879	2.142	3.735		
TrudyC_f80_BB2015	T	Internal	t	b	2882.886	2883.046	SOCIETY	2882.396	2883.116	AH	2882.836	2882.886	IY	2883.046	2883.116	2.269	4.407		
TrudyC_f80_BB2015	T	Internal	t	b	2880.847	2880.977	UNIVERSITY	2880.206	2881.067	AH	2880.817	2880.847	IY	2880.977	2881.067	2.99	3.01		
TrudyC_f80_BB2015	T	Internal	t	b	2912.786	2912.817	UNIVERSITY	2912.126	2912.876	AH	2912.706	2912.786	IY	2912.817	2912.876	1.921	5.726		
TrudyC_f80_BB2015	T	Internal	t	b	2932.083	2932.134	UNIVERSITY	2931.434	2932.164	AH	2932.054	2932.083	IY	2932.134	2932.164	2.241	5.801		
TrudyC_f80_BB2015	T	Internal	t	b	521.114	521.265	WHATEVER	521.025	521.455	AH	521.084	521.114	EH	521.265	521.335	2.039	2.452		
TrudyC_f80_BB2015	T	Internal	t	b	650.219	650.369	WHATEVER	650.139	650.639	AH	650.188	650.219	EH	650.369	650.479	2.152	3.253		
TrudyC_f80_BB2015	T	Internal	0	b	927.902	928.001	WHATEVER	927.762	928.182	AH	927.822	927.902	EH	928.001	928.092	2.221	4.953		
TrudyC_f80_BB2015	T	Internal	0	b	1676.32	1676.41	WHATEVER	1676.17	1676.66	AH	1676.27	1676.32	EH	1676.41	1676.52	2.711	3.689		
TrudyC_f80_BB2015	T	End	t		404.435	404.556	ABOUT	404.235	404.556	AW	404.296	404.435	AH	404.556	404.596	1.64	5.488		
TrudyC_f80_BB2015	T	End	t		881.837	881.956	ABOUT	881.577	881.956	AW	881.676	881.837	AH	881.956	882.016	2.38	5.042		
